state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,year
TN,housing and community development,2125,2.48,7418652,2.41,106,2.42,125567,1.65,8976,2.21,2178,2.48,2231,2.36,7544219,2.37,2009
TN,natural resources,323,0.22,726947,0.3,58,0.67,42553,0.33,3983,0.46,347,0.3,381,0.21,769500,0.28,2009
TN,water transport and terminals,4402,2.07,16626839,1.92,378,2.63,291303,2.69,20674,2.51,4519,1.96,4780,1.92,16918142,1.89,2009
TN,electric power,5094,1.62,27664530,1.62,81,2.31,91546,3.85,6086,3.63,5128,1.62,5175,1.59,27756076,1.62,2009
TN,gas supply,1809,0.99,7797307,0.89,48,0.28,36852,0.11,3207,0.15,1828,0.98,1857,0.96,7834159,0.89,2009
TN,transit,940,1.94,3207581,1.98,257,7.7,282583,5.85,27516,7.59,1095,1.35,1197,2.25,3490164,1.88,2009
TN,education total,124895,1.45,395006270,1.18,23542,2.18,16857575,1.56,1394867,1.98,133127,1.44,148437,1.27,411863845,1.13,2009
TN,education - elementary and secondary total,124895,1.45,395006270,1.18,23542,2.18,16857575,1.56,1394867,1.98,133127,1.44,148437,1.27,411863845,1.13,2009
TN,education - elementary and secondary instructional,88007,1.32,327207676,1.12,12279,1.77,9488377,1,675040,1.57,92145,1.32,100286,1.18,336696053,1.08,2009
TN,education - elementary and secondary other,36888,1.76,67798594,1.49,11263,2.63,7369198,2.27,719827,2.37,40982,1.71,48151,1.48,75167792,1.36,2009
TN,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TN,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TN,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TN,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TN,libraries,1075,0.59,2965166,0.39,592,1.72,559064,0.95,47339,1.61,1363,0.65,1667,0.72,3524230,0.36,2009
TN,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TN,other and unallocable,4028,3,12905976,2.91,970,2.69,831695,2.43,76683,3.26,4493,3.11,4998,2.47,13737671,2.73,2009
TX,total,1057831,0.34,3748798934,0.3,175146,0.26,160999520,0.22,11805469,0.27,1125354,0.33,1232977,0.29,3909798454,0.29,2009
TX,financial administration,15636,0.74,60979781,0.6,778,1.37,765134,3.14,64360,2.81,15994,0.59,16414,0.71,61744915,0.6,2009
TX,other government administration,13381,0.46,53539528,0.47,2252,0.76,1446648,0.42,104384,0.39,13974,0.45,15633,0.41,54986176,0.46,2009
TX,judicial and legal,21110,0.45,84627154,0.35,2035,0.52,2548990,0.42,130988,0.5,21858,0.47,23145,0.42,87176144,0.34,2009
TX,police protection total,66629,0.36,299047862,0.32,2849,0.33,2658432,0.37,213139,0.39,67845,0.36,69478,0.34,301706294,0.32,2009
TX,police protection - officers,48560,0.38,243194706,0.33,490,0.28,774248,0.32,49702,0.34,48850,0.37,49050,0.37,243968954,0.32,2009
TX,police protection - other,18069,0.31,55853156,0.29,2359,0.34,1884184,0.38,163437,0.4,18995,0.31,20428,0.28,57737340,0.28,2009
TX,fire protection total,24686,0.51,123481451,0.44,1511,2.26,940815,3.04,77604,3.14,25122,0.67,26197,0.5,124422266,0.44,2009
TX,fire protection - firefighters,23039,0.5,116981452,0.42,1313,2.19,744324,1.73,65116,1.9,23404,0.54,24352,0.49,117725776,0.42,2009
TX,fire protection - other,1647,0.61,6499999,0.86,198,2.78,196491,8,12488,9.6,1718,2.46,1845,0.62,6696490,0.87,2009
TX,corrections,27384,0.35,91762133,0.29,947,0.64,1087218,0.52,84190,0.71,27861,0.34,28331,0.34,92849351,0.29,2009
TX,highways,21910,0.94,67336683,0.85,861,0.6,1071608,0.66,99842,0.72,22475,0.97,22771,0.91,68408291,0.84,2009
TX,air transportation,5179,0.08,20019148,0.06,91,1.81,127546,1.34,8389,1.8,5227,0.1,5270,0.08,20146694,0.06,2009
TX,water transport and terminals,1152,0.01,6085745,0.01,6,0.01,7763,0.01,545,0.01,1156,0.01,1158,0,6093508,0,2009
TX,public welfare,3143,0.38,9761256,0.25,489,1.51,493573,1.52,46042,1.85,3399,0.51,3632,0.39,10254829,0.25,2009
TX,health,23697,0.64,77960668,0.61,2892,0.57,4519305,0.44,272044,0.64,25282,0.68,26589,0.57,82479973,0.58,2009
TX,hospitals,48015,1.01,205769511,0.75,9011,1.8,18382079,0.94,804922,1.54,52627,1.03,57026,0.9,224151590,0.7,2009
TX,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TX,solid waste management,6463,0.51,18928226,0.49,399,1.14,360407,1,37071,1.17,6673,0.58,6862,0.48,19288633,0.49,2009
TX,sewerage,7736,0.62,27357506,0.54,141,0.25,138562,0.25,12647,0.3,7807,0.62,7877,0.61,27496068,0.54,2009
TX,parks and recreation,13587,0.49,37877707,0.52,4910,0.58,3588652,0.53,338166,0.65,15503,0.54,18497,0.39,41466359,0.48,2009
TX,housing and community development,5263,0.72,16235814,0.66,786,0.2,755103,0.42,58691,0.37,5599,0.74,6049,0.63,16990917,0.63,2009
TX,natural resources,3206,0.46,9980263,0.38,773,0.16,539212,0.04,50366,0.13,3470,0.45,3979,0.37,10519475,0.36,2009
TX,water transport and terminals,16229,0.96,56297455,0.92,1163,0.31,745175,0.35,56102,0.36,16522,0.94,17392,0.9,57042630,0.91,2009
TX,electric power,8400,0.01,46968652,0.01,77,0.01,202301,0.01,7643,0.01,8445,0.01,8477,0,47170953,0,2009
TX,gas supply,873,0.44,3355881,0.23,7,0.01,8349,0.01,633,0.01,876,0.44,880,0.44,3364230,0.23,2009
TX,transit,10979,0.44,42004036,0.3,639,2.42,838049,1.15,57800,0.81,11309,0.45,11618,0.44,42842085,0.29,2009
TX,education total,692116,0.69,2318613930,0.63,137943,0.55,115618735,0.49,8920295,0.58,743224,0.67,830059,0.59,2434232665,0.6,2009
TX,education - elementary and secondary total,659281,0.7,2184934101,0.63,98270,0.53,81844044,0.44,6591273,0.56,697050,0.69,757551,0.61,2266778145,0.6,2009
TX,education - elementary and secondary instructional,463554,0.69,1731532728,0.62,56885,0.48,42968573,0.33,3236355,0.44,482151,0.68,520439,0.61,1774501301,0.61,2009
TX,education - elementary and secondary other,195727,0.72,453401373,0.63,41385,0.6,38875471,0.57,3354918,0.67,214899,0.71,237112,0.6,492276844,0.59,2009
TX,education - higher education total,32835,0.63,133679829,0.66,39673,0.59,33774691,0.61,2329022,0.66,46174,0.39,72508,0.43,167454520,0.54,2009
TX,education - higher education instructional,11842,0.46,63588595,0.45,22030,0.8,23056770,0.6,1185715,0.24,18623,0.26,33872,0.55,86645365,0.37,2009
TX,education - higher education other,20993,0.73,70091234,0.84,17643,0.32,10717921,0.61,1143307,1.09,27551,0.48,38636,0.42,80809155,0.73,2009
TX,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TX,libraries,5436,0.47,16439896,0.48,2561,0.63,2236243,0.8,193668,0.8,6541,0.5,7997,0.38,18676139,0.44,2009
TX,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
TX,other and unallocable,15621,0.67,54368648,0.59,2025,0.47,1919621,0.36,165938,0.43,16565,0.69,17646,0.6,56288269,0.57,2009
UT,total,71788,0.22,274243792,0.22,44093,0.85,33718373,1.03,2675339,1.2,88260,0.34,115881,0.35,307962165,0.22,2009
UT,financial administration,1518,1.5,6384446,1.42,281,1.64,386127,1.71,24191,2.11,1675,1.64,1799,1.29,6770573,1.35,2009
UT,other government administration,2255,1.2,10063203,1.04,2484,1.33,1441607,3.72,37731,7.61,2715,1.15,4739,0.9,11504810,1.02,2009
UT,judicial and legal,1307,1.79,6097664,1.55,272,2.16,308658,1.53,15309,1.76,1393,1.81,1579,1.53,6406322,1.48,2009
UT,police protection total,4914,2.04,19992688,2.14,1710,1.69,1068660,2.13,86534,1.84,5477,1.96,6624,1.57,21061348,2.03,2009
UT,police protection - officers,3834,2.19,16232350,2.35,214,2.3,146470,2.98,7489,1.88,3876,2.13,4048,2.07,16378820,2.33,2009
UT,police protection - other,1080,1.52,3760338,1.24,1496,1.6,922190,1.99,79045,1.83,1601,1.54,2576,1.13,4682528,1.07,2009
UT,fire protection total,2000,0.5,10275674,0.42,1620,3.74,622446,3.87,54387,3.63,2308,1.07,3620,1.7,10898120,0.45,2009
UT,fire protection - firefighters,1772,0.53,9277115,0.44,1597,3.79,609926,3.93,53551,3.66,2075,1.16,3369,1.82,9887041,0.48,2009
UT,fire protection - other,228,0.28,998559,0.24,23,0.73,12520,1.31,836,2.13,233,0.32,251,0.26,1011079,0.24,2009
UT,corrections,2102,1.67,7472359,1.46,76,1.68,126495,1.07,5754,1.21,2135,1.65,2178,1.61,7598854,1.44,2009
UT,highways,1785,2.71,6850346,2.17,196,1.01,283528,1.53,16474,0.93,1876,2.53,1981,2.44,7133874,2.09,2009
UT,air transportation,604,1,2632475,0.73,17,0.01,29466,0.01,2143,0.01,616,0.98,621,0.97,2661941,0.72,2009
UT,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,public welfare,473,4,1281959,2.98,506,3.36,419181,3.51,36271,4.15,678,2.36,979,2.6,1701140,2.41,2009
UT,health,972,2.22,3912227,2.34,729,6.76,555197,2.9,39765,3.09,1197,2.04,1701,3.16,4467424,2.08,2009
UT,hospitals,591,6.81,1797849,7.83,173,13.38,230959,12.45,17172,7.24,689,8.72,764,6.08,2028808,7.08,2009
UT,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,solid waste management,643,4.19,1992457,4.48,124,2.25,108555,3.27,8293,3.63,691,4.53,767,3.53,2101012,4.25,2009
UT,sewerage,1233,1.07,4597892,1.29,138,1.55,110144,1.59,7321,1.67,1280,1.19,1371,0.98,4708036,1.26,2009
UT,parks and recreation,1576,1.37,6204420,1.43,4957,0.93,2428234,1.01,255735,1.02,3020,1.35,6533,0.78,8632654,1.06,2009
UT,housing and community development,464,4.86,1874294,3.51,49,3.06,43628,2.58,3450,2.3,483,4.8,513,4.41,1917922,3.44,2009
UT,natural resources,139,4.4,595125,4.87,16,3.45,23895,6,1741,5.42,149,3.54,155,3.96,619020,4.68,2009
UT,water transport and terminals,1631,0.89,6073761,0.82,124,1.21,64942,0.49,5030,0.52,1664,0.91,1755,0.83,6138703,0.81,2009
UT,electric power,544,1.56,2662402,1.41,41,0.2,41501,0.08,2881,0.08,560,1.53,585,1.45,2703903,1.38,2009
UT,gas supply,5,0.01,30742,0.01,1,0.01,282,0.01,13,0.01,5,0.01,6,0,31024,0,2009
UT,transit,1959,0.01,7575300,0.01,171,0.01,238961,0.01,18181,0.01,2062,0.01,2130,0,7814261,0,2009
UT,education total,42999,0.2,158088812,0.16,28265,1.8,23507369,2,1897179,2.1,54723,0.54,71264,0.72,181596181,0.29,2009
UT,education - elementary and secondary total,42999,0.2,158088812,0.16,28265,1.8,23507369,2,1897179,2.1,54723,0.54,71264,0.72,181596181,0.29,2009
UT,education - elementary and secondary instructional,31190,0.25,120880722,0.21,13346,1.98,12924520,2.21,949988,3.19,36569,0.68,44536,0.62,133805242,0.28,2009
UT,education - elementary and secondary other,11809,0.07,37208090,0.01,14919,1.64,10582849,1.73,947191,1.01,18154,0.25,26728,0.91,47790939,0.38,2009
UT,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,libraries,624,1.15,2181165,0.95,1225,1.12,1113255,0.65,88565,0.63,1124,1.13,1849,0.84,3294420,0.67,2009
UT,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
UT,other and unallocable,1450,2.55,5606532,2.35,918,1.47,565283,1.78,51219,1.73,1740,2.69,2368,1.66,6171815,2.14,2009
VT,total,21305,1.86,76861084,1.88,9041,1.73,7692617,1.76,509225,1.85,24278,1.81,30346,1.4,84553701,1.72,2009
VT,financial administration,382,1.28,1523463,0.92,519,3.3,479329,3.97,23128,6.43,507,2.37,901,1.98,2002792,1.18,2009
VT,other government administration,399,2.29,1505749,2.51,450,4.22,251878,3.75,18013,3.86,497,2.71,849,2.48,1757627,2.22,2009
VT,judicial and legal,62,7.55,210274,5.98,16,11.71,11462,7.14,816,6.4,66,8.29,78,6.46,221736,5.69,2009
VT,police protection total,768,1.72,3410728,1.89,170,3.04,179092,4.63,10259,5.16,826,1.83,938,1.51,3589820,1.81,2009
VT,police protection - officers,597,1.68,2815534,1.91,74,3.96,89033,7.18,5161,7.86,626,1.71,671,1.56,2904567,1.87,2009
VT,police protection - other,171,1.83,595194,1.79,96,2.33,90059,2.11,5098,2.44,200,2.2,267,1.44,685253,1.58,2009
VT,fire protection total,302,1.24,1395574,1.21,502,5.15,188008,9.33,13287,9.45,377,5.03,804,3.25,1583582,1.54,2009
VT,fire protection - firefighters,294,1.27,1369894,1.24,500,5.17,186302,9.42,13141,9.56,368,5.16,794,3.29,1556196,1.57,2009
VT,fire protection - other,8,0.01,25680,0.01,2,0.01,1706,0.01,146,0.01,9,0.01,10,0,27386,0,2009
VT,corrections,2,0.01,5322,0.01,0,0.01,0,0.01,0,0.01,2,0.01,2,0,5322,0,2009
VT,highways,1187,1.33,4474767,1.33,91,1.31,85754,1.6,5879,1.49,1220,1.25,1278,1.23,4560521,1.31,2009
VT,air transportation,34,0.01,165140,0.01,7,0.01,2383,0.01,297,0.01,36,0.01,41,0,167523,0,2009
VT,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,public welfare,5,0.01,15096,0.01,6,0.01,6620,0.01,477,0.01,8,0.01,11,0,21716,0,2009
VT,health,18,0.58,79866,0.51,68,16.45,71061,15.16,4394,25.45,43,14.98,86,13.01,150927,7.15,2009
VT,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,solid waste management,115,1.21,403591,0.94,220,5.1,150466,8.83,8266,11.32,156,4.46,335,3.37,554057,2.5,2009
VT,sewerage,208,2.9,812988,3.04,20,3.41,14827,3.21,1222,3.73,215,2.81,228,2.67,827815,2.99,2009
VT,parks and recreation,143,1.1,519541,1.16,245,1.82,144683,0.91,12316,1.15,212,1.18,388,1.22,664224,0.93,2009
VT,housing and community development,148,1.41,526460,1.26,38,4.95,39637,17.1,2527,15.07,163,5.14,186,1.51,566097,1.67,2009
VT,natural resources,7,5.61,27951,7.52,26,1.19,16969,1.45,1337,1.24,15,3.54,33,1.52,44920,4.71,2009
VT,water transport and terminals,218,6.79,838838,6.9,171,6.11,57647,6.36,2655,11.17,239,9.93,389,4.66,896485,6.47,2009
VT,electric power,196,1.82,1072240,1.54,42,2.96,84755,3.43,2758,2.72,212,2.5,238,1.59,1156995,1.45,2009
VT,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,transit,141,0.01,498099,0.01,59,0.01,83767,0.01,6902,0.01,180,0.01,200,0,581866,0,2009
VT,education total,16760,2.81,58676980,2.84,5920,3.14,5514943,3.06,372687,3.04,18972,2.77,22680,2.23,64191923,2.61,2009
VT,education - elementary and secondary total,16760,2.81,58676980,2.84,5920,3.14,5514943,3.06,372687,3.04,18972,2.77,22680,2.23,64191923,2.61,2009
VT,education - elementary and secondary instructional,13276,2.9,48579717,2.92,4333,3.32,4032084,3.04,270056,3.17,14860,2.86,17609,2.34,52611801,2.71,2009
VT,education - elementary and secondary other,3484,2.46,10097263,2.42,1587,2.65,1482859,3.11,102631,2.69,4112,2.45,5071,1.88,11580122,2.15,2009
VT,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,libraries,74,2.17,242173,2.07,232,2.06,229811,3.91,16032,4.74,164,3.81,306,1.65,471984,2.18,2009
VT,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VT,other and unallocable,136,3.78,456244,3.29,239,3.95,79525,2.63,5973,2.51,168,7.22,375,2.87,535769,2.83,2009
VA,total,296355,0.59,1152316165,0.51,72225,0.79,67007724,0.64,4436158,0.79,321680,0.58,368580,0.5,1219323889,0.48,2009
VA,financial administration,7203,1.57,31632081,1.38,570,1.29,852098,1.61,54357,1.95,7512,1.6,7773,1.46,32484179,1.34,2009
VA,other government administration,6244,0.74,28511140,0.57,1058,2.56,1390949,1.92,58063,2.7,6577,0.72,7302,0.73,29902089,0.55,2009
VA,judicial and legal,5126,1.03,22517360,0.99,600,1.68,1043555,1.26,55346,1.53,5440,1.07,5726,0.94,23560915,0.95,2009
VA,police protection total,18041,1.28,81465277,1.16,1584,1.57,1758559,1.28,113272,1.47,18688,1.25,19625,1.19,83223836,1.14,2009
VA,police protection - officers,14288,1.39,68208726,1.23,460,1.67,498974,1.46,33233,1.55,14476,1.35,14748,1.35,68707700,1.22,2009
VA,police protection - other,3753,0.89,13256551,0.82,1124,1.53,1259585,1.21,80039,1.43,4212,0.92,4877,0.77,14516136,0.76,2009
VA,fire protection total,10688,1.3,54390189,1.12,410,3.29,429889,2.55,25126,2.58,10832,1.31,11098,1.26,54820078,1.11,2009
VA,fire protection - firefighters,9768,1.2,50575115,1.08,270,3.56,254110,2.69,15867,2.93,9859,1.23,10038,1.17,50829225,1.08,2009
VA,fire protection - other,920,2.43,3815074,1.66,140,2.75,175779,2.36,9259,1.98,973,2.18,1060,2.14,3990853,1.59,2009
VA,corrections,10608,3.16,39329914,2.58,490,1.93,686617,2.24,37042,1.71,10820,3.37,11098,3.02,40016531,2.54,2009
VA,highways,4023,2.14,15668647,2.26,256,0.51,495970,0.17,23679,0.41,4158,2.13,4279,2.01,16164617,2.19,2009
VA,air transportation,1952,3.72,10052229,2.82,123,1.24,242533,0.55,14476,1.1,2034,3.5,2075,3.5,10294762,2.76,2009
VA,water transport and terminals,5,0.01,27088,0.01,4,0.01,2516,0.01,250,0.01,6,0.01,9,0,29604,0,2009
VA,public welfare,7769,1.14,29091089,0.93,897,2.31,1247464,1.78,66224,2.19,8148,1.15,8666,1.05,30338553,0.89,2009
VA,health,4742,0.65,20388019,0.52,1779,0.99,3465655,0.34,150603,0.57,5597,0.64,6521,0.54,23853674,0.45,2009
VA,hospitals,1890,0.01,8526900,0.01,966,0.01,1693233,0.01,95873,0.01,2430,0.01,2856,0,10220133,0,2009
VA,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VA,solid waste management,3584,1.64,11215546,1.33,951,3.61,849087,3.52,91640,3.83,4104,2.16,4535,1.5,12064633,1.26,2009
VA,sewerage,3625,2.66,15041782,1.86,66,0.27,99912,0.21,6371,0.15,3662,2.64,3691,2.61,15141694,1.85,2009
VA,parks and recreation,5232,0.47,18219442,0.55,6973,0.72,5537419,0.54,483111,0.6,7994,0.55,12205,0.46,23756861,0.44,2009
VA,housing and community development,1808,0.31,7283564,0.35,144,0.17,170164,0.25,12919,0.14,1881,0.3,1952,0.29,7453728,0.35,2009
VA,natural resources,416,2.21,1026324,5.74,83,1.03,69399,3,5173,1.2,444,3.25,499,1.85,1095723,5.38,2009
VA,water transport and terminals,3834,2.96,15227310,2.63,181,2.47,291857,2.55,17210,2.96,3932,3.26,4015,2.83,15519167,2.58,2009
VA,electric power,414,1.63,1915843,0.76,4,7.27,5980,4.78,334,9.22,416,1.5,418,1.61,1921823,0.76,2009
VA,gas supply,450,0.01,1663087,0.01,10,0.01,15255,0.01,1105,0.01,456,0.01,460,0,1678342,0,2009
VA,transit,1135,1.06,3586348,1.75,385,0.55,474138,0.8,36860,0.52,1345,1.06,1520,0.8,4060486,1.55,2009
VA,education total,186138,1.17,690694333,0.97,49017,1.59,40722844,1.44,2657312,1.76,201335,1.16,235155,0.98,731417177,0.92,2009
VA,education - elementary and secondary total,184482,1.18,681068979,0.99,48809,1.59,40427383,1.45,2645580,1.77,199613,1.17,233291,0.99,721496362,0.93,2009
VA,education - elementary and secondary instructional,130731,1.2,550705596,0.98,31381,1.39,25439005,1.15,1464789,1.68,139108,1.2,162112,1,576144601,0.94,2009
VA,education - elementary and secondary other,53751,1.14,130363383,1,17428,1.96,14988378,1.95,1180791,1.88,60505,1.11,71179,0.99,145351761,0.92,2009
VA,education - higher education total,1656,0.01,9625354,0.01,208,0.01,295461,0.01,11732,0.01,1722,0.01,1864,0,9920815,0,2009
VA,education - higher education instructional,556,0.01,5271487,0.01,59,0.01,94823,0.01,2691,0.01,571,0.01,615,0,5366310,0,2009
VA,education - higher education other,1100,0.01,4353867,0.01,149,0.01,200638,0.01,9041,0.01,1151,0.01,1249,0,4554505,0,2009
VA,education - other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VA,libraries,2815,2.31,10285696,2.11,2989,1.89,2964851,1.97,227290,1.9,4109,2.2,5804,1.49,13250547,1.7,2009
VA,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
VA,other and unallocable,8613,1.02,34556957,0.93,2685,4.12,2497780,2.88,202522,4.11,9760,1.17,11298,1.25,37054737,0.89,2009
WA,total,193204,0.48,1034740877,0.5,88274,0.74,160234856,0.72,7623004,0.72,235644,0.48,281478,0.4,1194975733,0.44,2009
WA,financial administration,5482,1.6,28613719,1.38,325,1.99,631691,1.26,27872,1.49,5640,1.58,5807,1.51,29245410,1.35,2009
WA,other government administration,5023,1.61,27650760,1.59,1414,0.95,1539330,0.81,63778,0.93,5383,1.58,6437,1.27,29190090,1.51,2009
WA,judicial and legal,5949,1.3,31061835,1.13,704,0.97,1109740,1.09,42681,1.12,6191,1.38,6653,1.17,32171575,1.1,2009
WA,police protection total,13086,1.74,79475374,1.73,322,1.54,488753,1.67,23821,1.73,13216,1.74,13408,1.69,79964127,1.72,2009
WA,police protection - officers,9818,1.62,63977742,1.63,52,0.08,65016,0.08,2121,0.11,9830,1.62,9870,1.61,64042758,1.63,2009
WA,police protection - other,3268,2.08,15497632,2.13,270,1.82,423737,1.91,21700,1.89,3386,2.1,3538,1.93,15921369,2.07,2009
WA,fire protection total,9018,3.39,67145761,3.79,1904,1.7,817576,4.42,68578,3.62,9402,3.34,10922,2.81,67963337,3.75,2009
WA,fire protection - firefighters,8189,3.45,62220331,3.76,1318,2.08,508448,2.45,53703,3.39,8495,3.45,9507,2.99,62728779,3.73,2009
WA,fire protection - other,829,2.76,4925430,4.27,586,0.85,309128,7.64,14875,4.44,907,2.35,1415,1.66,5234558,4.04,2009
WA,corrections,4943,1.64,24021820,1.34,293,4.06,327838,3.08,20139,3.44,5057,1.71,5236,1.56,24349658,1.32,2009
WA,highways,7217,2.01,37180129,1.79,169,0.3,434977,0.2,15972,0.3,7308,2,7386,1.97,37615106,1.76,2009
WA,air transportation,1150,0.01,6900425,0.01,91,0.01,148812,0.01,8769,0.01,1201,0.01,1241,0,7049237,0,2009
WA,water transport and terminals,1258,0.01,7732690,0.01,218,0.01,188990,0.01,9166,0.01,1310,0.01,1476,0,7921680,0,2009
WA,public welfare,1395,1.78,6955845,1.58,293,0.83,524135,0.9,22504,0.7,1522,1.7,1688,1.48,7479980,1.47,2009
WA,health,3519,3.2,17795053,2.63,742,7.64,1348862,4.33,55783,5.28,3836,3.37,4261,2.96,19143915,2.47,2009
WA,hospitals,12057,1.47,58311563,1.52,6950,1.1,18883524,1.07,633542,1.23,15665,1.29,19007,1.02,77195087,1.18,2009
WA,social insurance administration,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,2009
WA,solid waste management,1671,0.81,7982010,0.73,127,1.2,230090,0.69,14045,1.01,1750,0.85,1798,0.76,8212100,0.71,2009
WA,sewerage,3561,2.24,19498218,2.12,120,0.43,239240,0.26,10868,0.32,3623,2.25,3681,2.17,19737458,2.09,2009
WA,parks and recreation,4029,1.64,18252812,1.39,4091,1.34,3471123,1.2,242230,1.62,5397,1.51,8120,1.06,21723935,1.19,2009
WA,housing and community development,2966,3.84,13441661,3.77,315,2.05,498507,0.97,24346,1.4,3105,3.82,3281,3.48,13940168,3.64,2009
