GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0400000US51,51,Virginia,,2012,1420,Electric Power,360,1651726,3,3964,341,362,363,1655690
0400000US51,51,Virginia,,2012,1440,Gas Supply,458,1690832,2,1824,160,459,460,1692656
0400000US51,51,Virginia,,2012,1460,Transit,1006,3741981,855,1589232,104736,1602,1861,5331213
0400000US51,51,Virginia,,2012,1480,Education Total ,235002,928603548,97931,97731571,5182031,265685,332933,1026335119
0400000US51,51,Virginia,,2012,1481,Education - Elementary and Secondary Total ,188497,689291800,51683,44898623,2694064,205037,240180,734190423
0400000US51,51,Virginia,,2012,14811,Education - Elementary and Secondary Instructional             ,136693,562842538,32397,26982198,1464575,145657,169090,589824736
0400000US51,51,Virginia,,2012,14812,Education - Elementary and Secondary Other ,51804,126449262,19286,17916425,1229489,59380,71090,144365687
0400000US51,51,Virginia,,2012,1482,Education - Higher Education Total ,44062,227893444,45732,51991174,2443821,57957,89794,279884618
0400000US51,51,Virginia,,2012,14821,Education - Higher Education Instructional,15373,115374904,16332,26807922,704231,19367,31705,142182826
0400000US51,51,Virginia,,2012,14822,Education - Higher Education Other ,28689,112518540,29400,25183252,1739590,38590,58089,137701792
0400000US51,51,Virginia,,2012,1483,Education - Other,2443,11418304,516,841774,44146,2691,2959,12260078
0400000US51,51,Virginia,,2012,1500,Libraries                          ,2364,8982511,2664,2940451,212391,3583,5028,11922962
0400000US51,51,Virginia,,2012,1560,State liquor stores,845,2940130,1490,1842516,168864,1799,2335,4782646
0400000US51,51,Virginia,,2012,1580,All other and unallocable,12383,54163974,2687,3213610,220173,13633,15070,57377584
0400000US53,53,Washington,,2012,1000,Total - All Government Employment Functions,281277,1506707230,131044,234978106,11357650,345447,412321,1741685336
0400000US53,53,Washington,,2012,1020,Financial Administration,7879,42850492,430,1043218,38264,8089,8309,43893710
0400000US53,53,Washington,,2012,1040,Other Government Administration,4638,25414282,2217,3917569,141896,5432,6855,29331851
0400000US53,53,Washington,,2012,1060,Judicial and Legal,7587,42797680,746,1701271,53904,7891,8333,44498951
0400000US53,53,Washington,,2012,1100,Police Protection Total,13946,95639831,417,638180,31662,14119,14363,96278011
0400000US53,53,Washington,,2012,1101,Police Protection - Persons with Power of Arrest       ,9974,74888168,153,158957,9260,10022,10127,75047125
0400000US53,53,Washington,,2012,1102,Police Protection - Other ,3972,20751663,264,479223,22402,4097,4236,21230886
0400000US53,53,Washington,,2012,1120,Fire Protection Total ,8396,64813358,4455,1739830,130802,9118,12851,66553188
0400000US53,53,Washington,,2012,1121,Fire Protection - Firefighters,7617,60004463,3717,1278300,105423,8202,11334,61282763
0400000US53,53,Washington,,2012,1122,Fire Protection - Other ,779,4808895,738,461530,25379,916,1517,5270425
0400000US53,53,Washington,,2012,1140,Corrections,13122,58856254,426,584149,27130,13274,13548,59440403
0400000US53,53,Washington,,2012,1160,Highways,13669,70492878,387,851077,31657,13848,14056,71343955
0400000US53,53,Washington,,2012,1180,Air Transportation,1146,7578101,100,145108,11139,1209,1246,7723209
0400000US53,53,Washington,,2012,1200,Water Transport and Terminals       ,1646,10350795,177,240062,12599,1718,1823,10590857
0400000US53,53,Washington,,2012,1220,Public Welfare,11518,50097087,948,1805140,87985,12014,12466,51902227
0400000US53,53,Washington,,2012,1240,Health,9841,44076444,894,2398589,82232,10311,10735,46475033
0400000US53,53,Washington,,2012,1260,Hospitals,19475,106470382,10780,41144756,1170045,26122,30255,147615138
0400000US53,53,Washington,,2012,1280,Social Insurance Administration,3973,17263686,982,1303095,109020,4588,4955,18566781
0400000US53,53,Washington,,2012,1300,Solid Waste Management,2424,13138808,156,304573,16928,2518,2580,13443381
0400000US53,53,Washington,,2012,1320,Sewerage,3418,20484191,194,367564,16429,3506,3612,20851755
0400000US53,53,Washington,,2012,1340,Parks and Recreation,4208,20862054,4641,3960971,277905,5773,8849,24823025
0400000US53,53,Washington,,2012,1360,Housing and Community Development,2644,13029177,262,477398,23242,2774,2906,13506575
0400000US53,53,Washington,,2012,1380,Natural Resources,5793,26282661,452,570323,25451,5930,6245,26852984
0400000US53,53,Washington,,2012,1400,Water Supply,3518,19980463,436,515820,21339,3634,3954,20496283
0400000US53,53,Washington,,2012,1420,Electric Power,8014,60258104,275,773769,30618,8187,8289,61031873
0400000US53,53,Washington,,2012,1440,Gas Supply,19,106887,0,0,0,19,19,106887
0400000US53,53,Washington,,2012,1460,Transit,8133,44845495,1555,4003896,179346,9153,9688,48849391
0400000US53,53,Washington,,2012,1480,Education Total ,114262,592754305,96087,160610910,8514132,162371,210349,753365215
0400000US53,53,Washington,,2012,1481,Education - Elementary and Secondary Total ,73782,386026931,53935,115168124,5935301,107322,127717,501195055
0400000US53,53,Washington,,2012,14811,Education - Elementary and Secondary Instructional             ,58475,316575597,29238,63757486,3168377,76373,87713,380333083
0400000US53,53,Washington,,2012,14812,Education - Elementary and Secondary Other ,15307,69451334,24697,51410638,2766924,30949,40004,120861972
0400000US53,53,Washington,,2012,1482,Education - Higher Education Total ,38495,198018372,41831,45080412,2560222,52959,80326,243098784
0400000US53,53,Washington,,2012,14821,Education - Higher Education Instructional,12770,81994965,9336,18284973,639238,16380,22106,100279938
0400000US53,53,Washington,,2012,14822,Education - Higher Education Other ,25725,116023407,32495,26795439,1920984,36579,58220,142818846
0400000US53,53,Washington,,2012,1483,Education - Other,1985,8709002,321,362374,18609,2090,2306,9071376
0400000US53,53,Washington,,2012,1500,Libraries                          ,2127,10233927,3049,4541403,263720,3640,5176,14775330
0400000US53,53,Washington,,2012,1560,State liquor stores,831,2641544,5,7596,422,833,836,2649140
0400000US53,53,Washington,,2012,1580,All other and unallocable,9050,45388344,973,1331839,59783,9376,10023,46720183
0400000US54,54,West Virginia,,2012,1000,Total - All Government Employment Functions,94502,323212628,26280,25822658,1574102,103725,120782,349035286
0400000US54,54,West Virginia,,2012,1020,Financial Administration,3444,9705196,233,228176,17860,3544,3677,9933372
0400000US54,54,West Virginia,,2012,1040,Other Government Administration,1366,4243550,1329,1063748,51998,1663,2695,5307298
0400000US54,54,West Virginia,,2012,1060,Judicial and Legal,2547,10164617,276,265045,18325,2646,2823,10429662
0400000US54,54,West Virginia,,2012,1100,Police Protection Total,3817,13644673,431,286490,26620,3970,4248,13931163
0400000US54,54,West Virginia,,2012,1101,Police Protection - Persons with Power of Arrest       ,3053,11749433,231,165034,13966,3130,3284,11914467
0400000US54,54,West Virginia,,2012,1102,Police Protection - Other ,764,1895240,200,121456,12654,840,964,2016696
0400000US54,54,West Virginia,,2012,1120,Fire Protection Total ,997,3464526,131,56903,5987,1029,1128,3521429
0400000US54,54,West Virginia,,2012,1121,Fire Protection - Firefighters,966,3381450,123,51444,5416,995,1089,3432894
0400000US54,54,West Virginia,,2012,1122,Fire Protection - Other ,31,83076,8,5459,571,34,39,88535
0400000US54,54,West Virginia,,2012,1140,Corrections,3519,9149910,26,29617,2766,3534,3545,9179527
0400000US54,54,West Virginia,,2012,1160,Highways,6007,18468019,137,152788,13630,6087,6144,18620807
0400000US54,54,West Virginia,,2012,1180,Air Transportation,158,456790,59,55678,5400,188,217,512468
0400000US54,54,West Virginia,,2012,1200,Water Transport and Terminals       ,3,12888,0,0,0,3,3,12888
0400000US54,54,West Virginia,,2012,1220,Public Welfare,3442,8845495,67,67941,4997,3473,3509,8913436
0400000US54,54,West Virginia,,2012,1240,Health,1794,5534518,420,413842,30579,1974,2214,5948360
0400000US54,54,West Virginia,,2012,1260,Hospitals,3784,11835120,639,886468,55862,4112,4423,12721588
0400000US54,54,West Virginia,,2012,1280,Social Insurance Administration,584,1736758,69,70980,5586,617,653,1807738
0400000US54,54,West Virginia,,2012,1300,Solid Waste Management,744,1842762,123,104439,10565,801,867,1947201
0400000US54,54,West Virginia,,2012,1320,Sewerage,1032,2952442,102,46094,4031,1050,1134,2998536
0400000US54,54,West Virginia,,2012,1340,Parks and Recreation,945,2234945,1268,821943,100288,1514,2213,3056888
0400000US54,54,West Virginia,,2012,1360,Housing and Community Development,492,1434271,61,41961,3576,512,553,1476232
0400000US54,54,West Virginia,,2012,1380,Natural Resources,1949,6785457,202,160260,14872,2036,2151,6945717
0400000US54,54,West Virginia,,2012,1400,Water Supply,1280,3821042,232,167779,14068,1355,1512,3988821
0400000US54,54,West Virginia,,2012,1420,Electric Power,18,78392,0,0,0,18,18,78392
0400000US54,54,West Virginia,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US54,54,West Virginia,,2012,1460,Transit,484,1478732,107,122776,10321,541,591,1601508
0400000US54,54,West Virginia,,2012,1480,Education Total ,52034,192714100,19629,20245484,1124066,58697,71663,212959584
0400000US54,54,West Virginia,,2012,1481,Education - Elementary and Secondary Total ,40130,135329547,8509,10908062,597875,43625,48639,146237609
0400000US54,54,West Virginia,,2012,14811,Education - Elementary and Secondary Instructional             ,26405,101341664,5145,7534345,370810,28586,31550,108876009
0400000US54,54,West Virginia,,2012,14812,Education - Elementary and Secondary Other ,13725,33987883,3364,3373717,227065,15039,17089,37361600
0400000US54,54,West Virginia,,2012,1482,Education - Higher Education Total ,10717,52099495,10929,9053928,516445,13827,21646,61153423
0400000US54,54,West Virginia,,2012,14821,Education - Higher Education Instructional,3772,24703809,4459,5502889,179565,4853,8231,30206698
0400000US54,54,West Virginia,,2012,14822,Education - Higher Education Other ,6945,27395686,6470,3551039,336880,8974,13415,30946725
0400000US54,54,West Virginia,,2012,1483,Education - Other,1187,5285058,191,283494,9746,1245,1378,5568552
0400000US54,54,West Virginia,,2012,1500,Libraries                          ,330,796459,264,197225,21916,458,594,993684
0400000US54,54,West Virginia,,2012,1560,State liquor stores,49,133198,2,3252,270,51,51,136450
0400000US54,54,West Virginia,,2012,1580,All other and unallocable,3683,11678768,473,333769,30519,3852,4156,12012537
0400000US55,55,Wisconsin,,2012,1000,Total - All Government Employment Functions,231570,1043261240,145219,141792018,8358518,279028,376789,1185053258
0400000US55,55,Wisconsin,,2012,1020,Financial Administration,5201,24173155,2366,2163036,136224,5854,7567,26336191
0400000US55,55,Wisconsin,,2012,1040,Other Government Administration,4215,16572257,10234,4713874,274270,5728,14449,21286131
0400000US55,55,Wisconsin,,2012,1060,Judicial and Legal,5065,25468217,1056,1814240,74074,5479,6121,27282457
0400000US55,55,Wisconsin,,2012,1100,Police Protection Total,14943,76300987,2947,2209129,148544,15771,17890,78510116
0400000US55,55,Wisconsin,,2012,1101,Police Protection - Persons with Power of Arrest       ,11770,63957737,1148,893337,56551,12088,12918,64851074
0400000US55,55,Wisconsin,,2012,1102,Police Protection - Other ,3173,12343250,1799,1315792,91993,3683,4972,13659042
0400000US55,55,Wisconsin,,2012,1120,Fire Protection Total ,4240,23948300,5781,1435386,116688,4887,10021,25383686
0400000US55,55,Wisconsin,,2012,1121,Fire Protection - Firefighters,4058,23119447,5396,1350022,111144,4673,9454,24469469
0400000US55,55,Wisconsin,,2012,1122,Fire Protection - Other ,182,828853,385,85364,5544,214,567,914217
0400000US55,55,Wisconsin,,2012,1140,Corrections,13154,54963134,958,2439339,88062,13654,14112,57402473
0400000US55,55,Wisconsin,,2012,1160,Highways,9091,39451368,1586,1288918,87506,9555,10677,40740286
0400000US55,55,Wisconsin,,2012,1180,Air Transportation,369,1681082,52,53887,3483,388,421,1734969
0400000US55,55,Wisconsin,,2012,1200,Water Transport and Terminals       ,19,100822,1,399,39,19,20,101221
0400000US55,55,Wisconsin,,2012,1220,Public Welfare,12705,49853105,4173,7487955,442935,15231,16878,57341060
0400000US55,55,Wisconsin,,2012,1240,Health,5575,25444011,2808,4571741,199753,6708,8383,30015752
0400000US55,55,Wisconsin,,2012,1260,Hospitals,3846,14482077,886,2102032,95106,4387,4732,16584109
0400000US55,55,Wisconsin,,2012,1280,Social Insurance Administration,920,3851035,32,70540,4039,943,952,3921575
0400000US55,55,Wisconsin,,2012,1300,Solid Waste Management,1159,4589412,863,289889,26031,1246,2022,4879301
0400000US55,55,Wisconsin,,2012,1320,Sewerage,1814,8421314,775,384750,24143,1934,2589,8806064
0400000US55,55,Wisconsin,,2012,1340,Parks and Recreation,2247,9119991,3322,2297408,170363,3205,5569,11417399
0400000US55,55,Wisconsin,,2012,1360,Housing and Community Development,938,3864705,347,312895,20084,1056,1285,4177600
0400000US55,55,Wisconsin,,2012,1380,Natural Resources,2538,10765451,1128,1219066,65302,2907,3666,11984517
0400000US55,55,Wisconsin,,2012,1400,Water Supply,1767,7826630,264,239358,14286,1846,2031,8065988
0400000US55,55,Wisconsin,,2012,1420,Electric Power,526,2976423,36,42221,1781,534,562,3018644
0400000US55,55,Wisconsin,,2012,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US55,55,Wisconsin,,2012,1460,Transit,1831,6972075,175,270889,18570,1937,2006,7242964
0400000US55,55,Wisconsin,,2012,1480,Education Total ,130607,593027562,97404,100256197,5936448,164679,228011,693283759
0400000US55,55,Wisconsin,,2012,1481,Education - Elementary and Secondary Total ,96727,408043253,43704,51783975,3362807,116113,140431,459827228
0400000US55,55,Wisconsin,,2012,14811,Education - Elementary and Secondary Instructional             ,76937,343259685,22399,30551646,1823039,87445,99336,373811331
0400000US55,55,Wisconsin,,2012,14812,Education - Elementary and Secondary Other ,19790,64783568,21305,21232329,1539768,28668,41095,86015897
0400000US55,55,Wisconsin,,2012,1482,Education - Higher Education Total ,33053,180982353,53397,47716128,2538338,47540,86450,228698481
0400000US55,55,Wisconsin,,2012,14821,Education - Higher Education Instructional,12211,82935247,17871,21829252,883022,17273,30082,104764499
0400000US55,55,Wisconsin,,2012,14822,Education - Higher Education Other ,20842,98047106,35526,25886876,1655316,30267,56368,123933982
0400000US55,55,Wisconsin,,2012,1483,Education - Other,827,4001956,303,756094,35303,1026,1130,4758050
0400000US55,55,Wisconsin,,2012,1500,Libraries                          ,1599,6072179,3371,3314544,250595,3025,4970,9386723
0400000US55,55,Wisconsin,,2012,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US55,55,Wisconsin,,2012,1580,All other and unallocable,7201,33335948,4654,2814325,160192,8055,11855,36150273
0400000US56,56,Wyoming,,2012,1000,Total - All Government Employment Functions,44307,187887704,16954,19851855,1203080,51290,61261,207739559
0400000US56,56,Wyoming,,2012,1020,Financial Administration,1251,5431371,89,111700,7445,1292,1340,5543071
0400000US56,56,Wyoming,,2012,1040,Other Government Administration,787,3299959,522,318101,16898,875,1309,3618060
0400000US56,56,Wyoming,,2012,1060,Judicial and Legal,942,4618809,135,256335,9697,992,1077,4875144
0400000US56,56,Wyoming,,2012,1100,Police Protection Total,1970,8741050,103,102809,6525,2006,2073,8843859
0400000US56,56,Wyoming,,2012,1101,Police Protection - Persons with Power of Arrest       ,1421,6623010,23,30237,1589,1429,1444,6653247
0400000US56,56,Wyoming,,2012,1102,Police Protection - Other ,549,2118040,80,72572,4936,577,629,2190612
0400000US56,56,Wyoming,,2012,1120,Fire Protection Total ,412,2116643,484,107588,8212,456,896,2224231
0400000US56,56,Wyoming,,2012,1121,Fire Protection - Firefighters,355,1878798,421,75168,6100,388,776,1953966
0400000US56,56,Wyoming,,2012,1122,Fire Protection - Other ,57,237845,63,32420,2112,68,120,270265
0400000US56,56,Wyoming,,2012,1140,Corrections,2035,7626967,62,94930,6204,2071,2097,7721897
0400000US56,56,Wyoming,,2012,1160,Highways,2559,10128024,141,256099,16911,2654,2700,10384123
0400000US56,56,Wyoming,,2012,1180,Air Transportation,161,626510,21,45558,2515,175,182,672068
0400000US56,56,Wyoming,,2012,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US56,56,Wyoming,,2012,1220,Public Welfare,697,2756208,105,158822,10051,752,802,2915030
0400000US56,56,Wyoming,,2012,1240,Health,1337,5699741,345,557492,26884,1490,1682,6257233
0400000US56,56,Wyoming,,2012,1260,Hospitals,6329,30273061,1669,4420869,163659,7266,7998,34693930
0400000US56,56,Wyoming,,2012,1280,Social Insurance Administration,120,453502,5,7699,442,122,125,461201
0400000US56,56,Wyoming,,2012,1300,Solid Waste Management,365,1305721,75,91431,6469,402,440,1397152
0400000US56,56,Wyoming,,2012,1320,Sewerage,172,740520,28,23400,1773,181,200,763920
0400000US56,56,Wyoming,,2012,1340,Parks and Recreation,662,2628809,1102,647688,53444,966,1764,3276497
