state,government_function,year,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,equivalent_employees,march_pay,total_employees,october_total_pay,total_october_pay,total_march_full_time_and_part_time_employees
VA,liquor stores,2013,847,3098298,1757,1956152,180012,1864,5054450,NA,NA,NA,NA,NA,2604
VA,other and unallocable,2013,3602,18106446,841,848983,40554,3830,18955429,NA,NA,NA,NA,NA,4443
WA,total,2013,94091,470362327,57943,102641376,4217276,117911,573003703,NA,NA,NA,NA,NA,152034
WA,financial administration,2013,2606,13103150,209,738448,24374,2743,13841598,NA,NA,NA,NA,NA,2815
WA,other government administration,2013,891,4242452,882,2657546,88786,1392,6899998,NA,NA,NA,NA,NA,1773
WA,judicial and legal,2013,1798,10033290,199,813190,24998,1938,10846480,NA,NA,NA,NA,NA,1997
WA,police protection total,2013,2168,11507506,41,143854,2574,2183,11651360,NA,NA,NA,NA,NA,2209
WA,police protection - officers,2013,801,5731532,0,0,0,801,5731532,NA,NA,NA,NA,NA,801
WA,police protection - other,2013,1367,5775974,41,143854,2574,1382,5919828,NA,NA,NA,NA,NA,1408
WA,fire protection total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,fire protection - firefighters,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,fire protection - other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,corrections,2013,6717,28391718,2100,7315010,293716,8376,35706728,NA,NA,NA,NA,NA,8817
WA,highways,2013,6755,34672966,171,397032,9178,6807,35069998,NA,NA,NA,NA,NA,6926
WA,air transportation,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,water transport and terminals,2013,2,9864,0,0,0,2,9864,NA,NA,NA,NA,NA,2
WA,public welfare,2013,8307,36058194,1824,6130710,230702,9610,42188904,NA,NA,NA,NA,NA,10131
WA,health,2013,5126,21811868,1753,5504620,227464,6411,27316488,NA,NA,NA,NA,NA,6879
WA,hospitals,2013,7911,43769532,3663,14717611,335938,9808,58487143,NA,NA,NA,NA,NA,11574
WA,social insurance administration,2013,3417,15159138,1320,2634882,129426,4149,17794020,NA,NA,NA,NA,NA,4737
WA,solid waste management,2013,391,2109442,154,679720,21178,511,2789162,NA,NA,NA,NA,NA,545
WA,sewerage,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,parks and recreation,2013,330,1522794,239,903934,33582,520,2426728,NA,NA,NA,NA,NA,569
WA,housing and community development,2013,56,311956,8,19872,738,60,331828,NA,NA,NA,NA,NA,64
WA,natural resources,2013,3905,17652380,1648,4208284,158246,4798,21860664,NA,NA,NA,NA,NA,5553
WA,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,electric power,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,gas supply,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,transit,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,education total,2013,40335,213733619,42891,52671515,2530410,54628,266405134,NA,NA,NA,NA,NA,83226
WA,education - elementary and secondary total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,education - elementary and secondary instructional,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,education - elementary and secondary other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,education - higher education total,2013,38805,206704655,41972,50568855,2455714,52676,257273510,NA,NA,NA,NA,NA,80777
WA,education - higher education instructional,2013,12920,89245099,9731,21827302,479122,15627,111072401,NA,NA,NA,NA,NA,22651
WA,education - higher education other,2013,25885,117459556,32241,28741553,1976592,37049,146201109,NA,NA,NA,NA,NA,58126
WA,education - other,2013,1530,7028964,919,2102660,74696,1952,9131624,NA,NA,NA,NA,NA,2449
WA,libraries,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WA,liquor stores,2013,81,420454,12,43754,1382,89,464208,NA,NA,NA,NA,NA,93
WA,other and unallocable,2013,3295,15852004,829,3061394,104584,3886,18913398,NA,NA,NA,NA,NA,4124
WV,total,2013,37235,138069187,12347,11661494,651183,41120,149730681,NA,NA,NA,NA,NA,49582
WV,financial administration,2013,1934,5770360,56,69248,3606,1955,5839608,NA,NA,NA,NA,NA,1990
WV,other government administration,2013,219,810152,285,785336,26099,376,1595488,NA,NA,NA,NA,NA,504
WV,judicial and legal,2013,1570,7290916,49,87249,4403,1596,7378165,NA,NA,NA,NA,NA,1619
WV,police protection total,2013,1036,4269808,20,17526,1378,1044,4287334,NA,NA,NA,NA,NA,1056
WV,police protection - officers,2013,658,3301590,0,0,0,658,3301590,NA,NA,NA,NA,NA,658
WV,police protection - other,2013,378,968218,20,17526,1378,386,985744,NA,NA,NA,NA,NA,398
WV,fire protection total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,fire protection - firefighters,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,fire protection - other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,corrections,2013,3640,9468002,5,7286,608,3644,9475288,NA,NA,NA,NA,NA,3645
WV,highways,2013,5290,16917650,27,40918,4327,5314,16958568,NA,NA,NA,NA,NA,5317
WV,air transportation,2013,3,12118,0,0,0,3,12118,NA,NA,NA,NA,NA,3
WV,water transport and terminals,2013,3,12888,0,0,0,3,12888,NA,NA,NA,NA,NA,3
WV,public welfare,2013,3430,9021877,50,60458,4640,3458,9082335,NA,NA,NA,NA,NA,3480
WV,health,2013,818,2726778,53,75612,3598,839,2802390,NA,NA,NA,NA,NA,871
WV,hospitals,2013,1727,4609848,78,82860,6694,1767,4692708,NA,NA,NA,NA,NA,1805
WV,social insurance administration,2013,564,1708562,90,93626,7270,607,1802188,NA,NA,NA,NA,NA,654
WV,solid waste management,2013,11,42518,0,0,0,11,42518,NA,NA,NA,NA,NA,11
WV,sewerage,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,parks and recreation,2013,405,854722,412,329520,42484,645,1184242,NA,NA,NA,NA,NA,817
WV,housing and community development,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,natural resources,2013,1856,6668831,138,115278,10055,1913,6784109,NA,NA,NA,NA,NA,1994
WV,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,electric power,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,gas supply,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,transit,2013,9,32234,0,0,0,9,32234,NA,NA,NA,NA,NA,9
WV,education total,2013,12330,59774412,10912,9778090,528331,15501,69552502,NA,NA,NA,NA,NA,23242
WV,education - elementary and secondary total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,education - elementary and secondary instructional,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,education - elementary and secondary other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,education - higher education total,2013,11037,54514818,10765,9572746,522311,14172,64087564,NA,NA,NA,NA,NA,21802
WV,education - higher education instructional,2013,3784,25322231,4542,6077611,188677,4914,31399842,NA,NA,NA,NA,NA,8326
WV,education - higher education other,2013,7253,29192587,6223,3495135,333634,9258,32687722,NA,NA,NA,NA,NA,13476
WV,education - other,2013,1293,5259594,147,205344,6020,1329,5464938,NA,NA,NA,NA,NA,1440
WV,libraries,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WV,liquor stores,2013,49,133212,2,3252,270,51,136464,NA,NA,NA,NA,NA,51
WV,other and unallocable,2013,2341,7944299,170,115235,7420,2384,8059534,NA,NA,NA,NA,NA,2511
WI,total,2013,56460,282313430,50110,50912921,2811648,72347,333226351,NA,NA,NA,NA,NA,106570
WI,financial administration,2013,2109,10197175,338,666757,41213,2342,10863932,NA,NA,NA,NA,NA,2447
WI,other government administration,2013,507,2331142,255,672987,30728,682,3004129,NA,NA,NA,NA,NA,762
WI,judicial and legal,2013,2099,13022995,291,820909,28872,2263,13843904,NA,NA,NA,NA,NA,2390
WI,police protection total,2013,734,3754080,38,87475,4242,759,3841555,NA,NA,NA,NA,NA,772
WI,police protection - officers,2013,541,2920240,12,34370,1302,549,2954610,NA,NA,NA,NA,NA,553
WI,police protection - other,2013,193,833840,26,53105,2940,210,886945,NA,NA,NA,NA,NA,219
WI,fire protection total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,fire protection - firefighters,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,fire protection - other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,corrections,2013,9252,38574815,627,2315691,73536,9667,40890506,NA,NA,NA,NA,NA,9879
WI,highways,2013,1346,7087273,70,159041,6809,1384,7246314,NA,NA,NA,NA,NA,1416
WI,air transportation,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,public welfare,2013,1798,7835688,371,901569,55882,2113,8737257,NA,NA,NA,NA,NA,2169
WI,health,2013,1339,6585496,409,941446,39290,1561,7526942,NA,NA,NA,NA,NA,1748
WI,hospitals,2013,3280,12718226,504,1612653,54049,3585,14330879,NA,NA,NA,NA,NA,3784
WI,social insurance administration,2013,908,3723228,46,112226,5396,938,3835454,NA,NA,NA,NA,NA,954
WI,solid waste management,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,sewerage,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,parks and recreation,2013,108,448320,65,77088,4400,133,525408,NA,NA,NA,NA,NA,173
WI,housing and community development,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,natural resources,2013,1731,7511851,903,1096290,55583,2045,8608141,NA,NA,NA,NA,NA,2634
WI,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,electric power,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,gas supply,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,transit,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,education total,2013,26809,146245775,45330,39664187,2334381,39998,185909962,NA,NA,NA,NA,NA,72139
WI,education - elementary and secondary total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,education - elementary and secondary instructional,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,education - elementary and secondary other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,education - higher education total,2013,25926,142018301,45010,38883204,2298478,38912,180901505,NA,NA,NA,NA,NA,70936
WI,education - higher education instructional,2013,8765,59235982,12274,14358226,704308,12744,73594208,NA,NA,NA,NA,NA,21039
WI,education - higher education other,2013,17161,82782319,32736,24524978,1594170,26168,107307297,NA,NA,NA,NA,NA,49897
WI,education - other,2013,883,4227474,320,780983,35903,1086,5008457,NA,NA,NA,NA,NA,1203
WI,libraries,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,liquor stores,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WI,other and unallocable,2013,4440,22277366,863,1784602,77267,4877,24061968,NA,NA,NA,NA,NA,5303
WY,total,2013,12311,53741536,3292,2779401,183896,13344,56520937,NA,NA,NA,NA,NA,15603
WY,financial administration,2013,692,3442056,5,11392,456,694,3453448,NA,NA,NA,NA,NA,697
WY,other government administration,2013,138,771468,92,134110,7594,180,905578,NA,NA,NA,NA,NA,230
WY,judicial and legal,2013,529,2871308,30,99320,2782,544,2970628,NA,NA,NA,NA,NA,559
WY,police protection total,2013,292,1396218,0,0,0,292,1396218,NA,NA,NA,NA,NA,292
WY,police protection - officers,2013,199,880513,0,0,0,199,880513,NA,NA,NA,NA,NA,199
WY,police protection - other,2013,93,515705,0,0,0,93,515705,NA,NA,NA,NA,NA,93
WY,fire protection total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,fire protection - firefighters,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,fire protection - other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,corrections,2013,1340,4873458,1,1360,88,1340,4874818,NA,NA,NA,NA,NA,1341
WY,highways,2013,1793,7217018,11,15395,972,1798,7232413,NA,NA,NA,NA,NA,1804
WY,air transportation,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,public welfare,2013,568,2518017,1,1360,88,568,2519377,NA,NA,NA,NA,NA,569
WY,health,2013,882,3948552,65,112983,6457,919,4061535,NA,NA,NA,NA,NA,947
WY,hospitals,2013,720,2429628,12,24545,949,726,2454173,NA,NA,NA,NA,NA,732
WY,social insurance administration,2013,124,472764,0,0,0,124,472764,NA,NA,NA,NA,NA,124
WY,solid waste management,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,sewerage,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,parks and recreation,2013,162,703082,6,10874,530,165,713956,NA,NA,NA,NA,NA,168
WY,housing and community development,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,natural resources,2013,820,3888043,11,17865,1095,826,3905908,NA,NA,NA,NA,NA,831
WY,water transport and terminals,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,electric power,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,gas supply,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,transit,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,education total,2013,3325,15292253,3029,2309732,160292,4230,17601985,NA,NA,NA,NA,NA,6354
WY,education - elementary and secondary total,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,education - elementary and secondary instructional,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,education - elementary and secondary other,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,education - higher education total,2013,3114,14224662,3026,2305899,160027,4018,16530561,NA,NA,NA,NA,NA,6140
WY,education - higher education instructional,2013,1063,6827321,787,1011685,48693,1338,7839006,NA,NA,NA,NA,NA,1850
WY,education - higher education other,2013,2051,7397341,2239,1294214,111334,2680,8691555,NA,NA,NA,NA,NA,4290
WY,education - other,2013,211,1067591,3,3833,265,212,1071424,NA,NA,NA,NA,NA,214
WY,libraries,2013,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
WY,liquor stores,2013,38,143704,0,0,0,38,143704,NA,NA,NA,NA,NA,38
WY,other and unallocable,2013,888,3773967,29,40465,2593,900,3814432,NA,NA,NA,NA,NA,917
US,total,2014,3740501,18904367213,1589031,2215861769,102727758,4330051,21120228982,NA,NA,NA,NA,NA,5329532
US,financial administration,2014,163723,781711236,9377,19790352,1001753,169481,801501588,NA,NA,NA,NA,NA,173100
US,other government administration,2014,47038,229852908,10112,20757538,884304,52121,250610446,NA,NA,NA,NA,NA,57150
US,judicial and legal,2014,168691,929780802,9259,22878731,815302,173339,952659533,NA,NA,NA,NA,NA,177950
US,police protection total,2014,100279,578347039,2803,4222536,181761,101325,582569575,NA,NA,NA,NA,NA,103082
US,police protection - officers,2014,64174,426537442,515,529780,18652,64281,427067222,NA,NA,NA,NA,NA,64689
US,police protection - other,2014,36105,151809597,2288,3692756,163109,37044,155502353,NA,NA,NA,NA,NA,38393
US,fire protection total,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
US,fire protection - firefighters,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
US,fire protection - other,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
US,corrections,2014,434284,1937046150,9427,26042273,989860,439917,1963088423,NA,NA,NA,NA,NA,443711
US,highways,2014,210122,993092080,11524,29118845,1112893,216554,1022210925,NA,NA,NA,NA,NA,221646
US,air transportation,2014,3197,17601150,63,129500,5710,3231,17730650,NA,NA,NA,NA,NA,3260
US,water transport and terminals,2014,4573,25724325,118,247450,9941,4629,25971775,NA,NA,NA,NA,NA,4691
US,public welfare,2014,233180,917964484,10749,25391875,1209400,240104,943356359,NA,NA,NA,NA,NA,243929
US,health,2014,173023,798222782,16553,39373413,1474455,181437,837596195,NA,NA,NA,NA,NA,189576
US,hospitals,2014,354405,1699755828,78408,272934079,7937758,399630,1972689907,NA,NA,NA,NA,NA,432813
US,social insurance administration,2014,72375,319820144,5335,13235187,563175,75615,333055331,NA,NA,NA,NA,NA,77710
US,solid waste management,2014,2216,12907887,203,548054,23388,2349,13455941,NA,NA,NA,NA,NA,2419
US,sewerage,2014,1684,10656757,51,282308,4565,1711,10939065,NA,NA,NA,NA,NA,1735
US,parks and recreation,2014,29980,108150983,10647,13716192,954060,35471,121867175,NA,NA,NA,NA,NA,40627
US,housing and community development,2014,597,3363416,63,149862,6511,634,3513278,NA,NA,NA,NA,NA,660
US,natural resources,2014,120349,553966543,25596,39454354,2151950,132640,593420897,NA,NA,NA,NA,NA,145945
US,water transport and terminals,2014,700,3938018,26,56995,1598,710,3995013,NA,NA,NA,NA,NA,726
US,electric power,2014,3958,27817976,53,155823,4711,3984,27973799,NA,NA,NA,NA,NA,4011
US,gas supply,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
US,transit,2014,31279,201203068,1449,2751418,135224,32044,203954486,NA,NA,NA,NA,NA,32728
US,education total,2014,1412266,7909260314,1367218,1650358595,81613386,1881065,9559618909,NA,NA,NA,NA,NA,2779484
US,education - elementary and secondary total,2014,42109,211831565,18328,20496376,1104238,48883,232327941,NA,NA,NA,NA,NA,60437
US,education - elementary and secondary instructional,2014,31635,173451208,12956,13602564,716346,35976,187053772,NA,NA,NA,NA,NA,44591
US,education - elementary and secondary other,2014,10474,38380357,5372,6893812,387892,12907,45274169,NA,NA,NA,NA,NA,15846
US,education - higher education total,2014,1291013,7329796865,1336039,1607641650,79497714,1747243,8937438515,NA,NA,NA,NA,NA,2627052
US,education - higher education instructional,2014,413624,3235764991,430409,784305683,27115537,569378,4020070674,NA,NA,NA,NA,NA,844033
US,education - higher education other,2014,877389,4094031874,905630,823335967,52382177,1177865,4917367841,NA,NA,NA,NA,NA,1783019
US,education - other,2014,79144,367631884,12851,22220569,1011434,84939,389852453,NA,NA,NA,NA,NA,91995
US,libraries,2014,532,1952018,245,210690,17904,633,2162708,NA,NA,NA,NA,NA,777
US,liquor stores,2014,6048,20887169,5935,8301647,508742,9029,29188816,NA,NA,NA,NA,NA,11983
US,other and unallocable,2014,166002,821344136,13817,25754052,1119407,172398,847098188,NA,NA,NA,NA,NA,179819
AL,total,2014,78120,343733577,30725,31728888,1832271,88715,375462465,NA,NA,NA,NA,NA,108845
AL,financial administration,2014,2429,10640190,65,87120,5962,2463,10727310,NA,NA,NA,NA,NA,2494
AL,other government administration,2014,496,2516132,216,723300,23619,629,3239432,NA,NA,NA,NA,NA,712
AL,judicial and legal,2014,3038,14222664,235,403690,27883,3195,14626354,NA,NA,NA,NA,NA,3273
AL,police protection total,2014,1367,5115714,0,0,0,1367,5115714,NA,NA,NA,NA,NA,1367
AL,police protection - officers,2014,689,3114570,0,0,0,689,3114570,NA,NA,NA,NA,NA,689
AL,police protection - other,2014,678,2001144,0,0,0,678,2001144,NA,NA,NA,NA,NA,678
AL,fire protection total,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,fire protection - firefighters,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,fire protection - other,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,corrections,2014,4778,15867932,137,255708,11188,4841,16123640,NA,NA,NA,NA,NA,4915
AL,highways,2014,4190,14279100,61,45920,4734,4217,14325020,NA,NA,NA,NA,NA,4251
AL,air transportation,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,water transport and terminals,2014,584,2832054,1,1775,80,584,2833829,NA,NA,NA,NA,NA,585
AL,public welfare,2014,3909,13585608,93,160246,7974,3954,13745854,NA,NA,NA,NA,NA,4002
AL,health,2014,4239,17417356,269,328624,18270,4342,17745980,NA,NA,NA,NA,NA,4508
AL,hospitals,2014,11080,46919768,1726,3572003,133786,11874,50491771,NA,NA,NA,NA,NA,12806
AL,social insurance administration,2014,903,3339512,79,103532,10216,961,3443044,NA,NA,NA,NA,NA,982
AL,solid waste management,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,sewerage,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,parks and recreation,2014,367,1071930,279,286750,34098,560,1358680,NA,NA,NA,NA,NA,646
AL,housing and community development,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,natural resources,2014,1941,7203936,137,152426,10763,2002,7356362,NA,NA,NA,NA,NA,2078
AL,water transport and terminals,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,electric power,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,gas supply,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,transit,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,education total,2014,36153,178736690,26704,24769572,1470851,44670,203506262,NA,NA,NA,NA,NA,62857
AL,education - elementary and secondary total,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,education - elementary and secondary instructional,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,education - elementary and secondary other,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,education - higher education total,2014,33281,167542191,26522,24545901,1461691,41747,192088092,NA,NA,NA,NA,NA,59803
AL,education - higher education instructional,2014,9893,75359961,8837,11265721,462071,12561,86625682,NA,NA,NA,NA,NA,18730
AL,education - higher education other,2014,23388,92182230,17685,13280180,999620,29186,105462410,NA,NA,NA,NA,NA,41073
AL,education - other,2014,2872,11194499,182,223671,9160,2923,11418170,NA,NA,NA,NA,NA,3054
AL,libraries,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AL,liquor stores,2014,741,2000236,13,24438,1452,749,2024674,NA,NA,NA,NA,NA,754
AL,other and unallocable,2014,1905,7984755,710,813784,71395,2307,8798539,NA,NA,NA,NA,NA,2615
AK,total,2014,25068,141572839,4899,6135427,340246,27049,147708266,NA,NA,NA,NA,NA,29967
AK,financial administration,2014,1101,6652670,29,45908,2152,1113,6698578,NA,NA,NA,NA,NA,1130
AK,other government administration,2014,737,4177438,41,58934,2458,752,4236372,NA,NA,NA,NA,NA,778
AK,judicial and legal,2014,1486,9476004,41,93804,2774,1503,9569808,NA,NA,NA,NA,NA,1527
AK,police protection total,2014,677,4642166,42,63836,3104,696,4706002,NA,NA,NA,NA,NA,719
AK,police protection - officers,2014,310,2779906,0,0,0,310,2779906,NA,NA,NA,NA,NA,310
AK,police protection - other,2014,367,1862260,42,63836,3104,386,1926096,NA,NA,NA,NA,NA,409
AK,fire protection total,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,fire protection - firefighters,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,fire protection - other,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,corrections,2014,2196,12589446,53,109052,6872,2238,12698498,NA,NA,NA,NA,NA,2249
AK,highways,2014,3157,18516548,63,103108,5104,3188,18619656,NA,NA,NA,NA,NA,3220
AK,air transportation,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,water transport and terminals,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,public welfare,2014,1828,9081878,119,205946,17542,1934,9287824,NA,NA,NA,NA,NA,1947
AK,health,2014,728,4196612,18,39194,1276,736,4235806,NA,NA,NA,NA,NA,746
AK,hospitals,2014,226,1243194,34,84232,4734,255,1327426,NA,NA,NA,NA,NA,260
AK,social insurance administration,2014,323,1590378,2,6136,174,324,1596514,NA,NA,NA,NA,NA,325
AK,solid waste management,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,sewerage,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,parks and recreation,2014,115,504742,1,2788,86,116,507530,NA,NA,NA,NA,NA,116
AK,housing and community development,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,natural resources,2014,2373,13525883,80,143638,5839,2409,13669521,NA,NA,NA,NA,NA,2453
AK,water transport and terminals,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,electric power,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,gas supply,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,transit,2014,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
AK,education total,2014,7349,38640514,4324,5108075,284941,8992,43748589,NA,NA,NA,NA,NA,11673
AK,education - elementary and secondary total,2014,2634,11279748,1280,1381265,77226,3103,12661013,NA,NA,NA,NA,NA,3914
AK,education - elementary and secondary instructional,2014,1965,8993063,616,711198,40163,2209,9704261,NA,NA,NA,NA,NA,2581
